lagoslakeid,HU4,lon,lat,random25_holdout,random75_holdout,hu4_ag50_holdout,hu4_strat75_holdout,hu4_random50_holdout,cluster_strat75_holdout,cluster_random50_holdout,tp,tn,chal,secchi,maxdepth_m,IWS_lk_ratio,iws_nlcd2006_for,lake_sdf,lakeconn_v2_1,lakeconn_v2_2,iws_sdf,iws_streamdensity_streams_density_mperha,elevation_m,wlconnections_allwetlands_shoreline%,roaddensity_mperha,baseflow_mean,runoff_mean,totalNdep_19902010_diff,hu4_nlcd2006_agr,totalNdep_1990_mean,prism_ppt_mean,prism_tmean_mean
8213,8,-70.715765,44.150747,0,1,0,0,0,1,0,4,NA,7.4,5.5,21.9456,21.67306478,86.68,1.952955926,0,1,1.955628512,10.8435,114.4499969,6.9697244,18.0263,53.7978,25.0599,2.2899,4.7385,5.1076,1215.8701,7.2854
8215,6,-70.218981,44.432514,0,1,0,1,1,1,1,6,NA,2.1,7.4,9.7536,4.479674736,78.41,1.635405736,0,0,2.442982241,0,144.3549957,4.6893686,44.5252,49.9942,26.9537,2.6657,2.9295,5.1774,1218.6781,5.0378
8216,2,-68.926355,45.376562,1,1,0,1,0,1,0,3,171,1.8,9.9,57.3024,2.092759131,56.47,2.764460209,0,1,3.976272107,6.0828,130.9240112,52.2559772,20.2752,50.2865,26.0229,2.2685,1.7945,4.2741,1130.3441,4.9599
8217,4,-69.858536,44.281507,0,1,0,1,0,0,0,8,NA,5.3,4.4,22.86,20.56060399,83.43,2.143480154,1,0,2.079714709,6.2166,53.3839798,4.8045203,13.6986,47.7583,25.2737,2.4415,3.9567,4.5334,1146.4893,5.0186
8218,4,-69.838933,45.235922,0,1,0,1,0,1,0,4,NA,2,5.93,22.5552,19.40508583,86.53,1.697557221,0,1,1.878385258,7.1599,324.4519958,5.3989646,5.5733,47.7583,25.2737,2.4415,3.9567,4.5334,1146.4893,5.0186
8219,2,-68.961029,45.600358,1,1,0,1,0,0,0,4,130,2.2,6.65,21.9456,7.199610673,84.47,2.411671384,0,1,2.530551649,6.7699,159.8569946,23.4912435,5.663,50.2865,26.0229,2.2685,1.7945,4.2741,1130.3441,4.9599
8220,6,-70.522358,44.419599,0,1,0,1,1,1,1,12,NA,NA,2.9,5.4864,9.045961754,94.4,1.18883748,0,0,1.882136635,0.0253,277.8440247,NA,23.5409,49.9942,26.9537,2.6657,2.9295,5.1774,1218.6781,5.0378
8221,3,-68.14123,44.852632,0,1,0,1,1,1,0,8,NA,3.3,6.8,17.3736,3.618238809,83.99,1.842283453,1,0,2.650980477,3.3929,107.7109985,12.9904301,15.5811,53.6855,26.4695,1.9867,2.0899,4.5072,1195.1956,6.6209
8222,6,-70.668898,44.704796,0,1,0,1,1,1,0,7,NA,2.6,5.3,12.4968,4.971471686,92.17,1.344366869,1,0,2.120229628,4.208,345.507019,5.1920628,24.5281,49.9942,26.9537,2.6657,2.9295,5.1774,1218.6781,5.0378
8223,6,-70.431603,44.053827,0,1,0,1,1,1,0,10,319,6.1,4.5,10.668,5.437299151,75.36,2.069140124,1,0,2.535861769,6.7488,93.09799957,12.6560508,29.2955,49.9942,26.9537,2.6657,2.9295,5.1774,1218.6781,5.0378
8224,6,-70.931565,44.762897,1,1,0,1,1,1,0,6,101,3,6.6,12.192,5.113357585,86.49,2.702433847,0,1,2.742707405,2.6333,427.2119751,13.2022141,11.613,49.9942,26.9537,2.6657,2.9295,5.1774,1218.6781,5.0378
8225,4,-69.99155,44.448081,1,1,0,0,0,1,0,10,NA,1.6,6.21,10.9728,31.985145,93.54,1.225258763,1,0,1.630455281,1.9195,93.42700195,1.29285,10.8741,47.7583,25.2737,2.4415,3.9567,4.5334,1146.4893,5.0186
8226,8,-70.738876,43.364961,0,1,0,1,0,1,0,16,304,8.5,2.8,8.8392,66.03819956,64.17,2.622431876,0,1,2.212433052,15.375,62.28300095,7.9206925,34.1264,53.7978,25.0599,2.2899,4.7385,5.1076,1215.8701,7.2854
8227,6,-70.207307,44.431112,0,1,0,1,1,1,0,8,NA,NA,4.75,5.4864,5.281539758,75.13,1.777106005,0,1,2.682640682,5.644,144.3549957,5.7970782,36.3812,49.9942,26.9537,2.6657,2.9295,5.1774,1218.6781,5.0378
8228,3,-69.150455,44.350853,0,0,0,1,1,1,0,9,323,4,4.4,5.1816,27.58537576,82.63,1.523181697,1,0,1.53894895,7.9923,66.18800354,3.1710058,20.596,53.6855,26.4695,1.9867,2.0899,4.5072,1195.1956,6.6209
